"movieid"	"tconst"	"title"	"MPAA"	"genre"	"poster_url"	"description"	"reviewBody"	"keywords"	"imdb_rating"	"num_imdb_votes"
"5462"	"tt0305396"	"The Crocodile Hunter: Collision Course"	"PG"	"['Action', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BMjA1NTk2Mjc3N15BMl5BanBnXkFtZTYwNzU0NjY2._V1_.jpg"	"The Crocodile Hunter mistakes some CIA agents for poachers and sets out to stop them from capturing a wily croc which, unbeknownst to him, has swallowed a tracking drone."	""	"crocodile,short shorts,hairy chest,boat,queensland australia"	"5.4"	"7938"
"5438"	"tt0100135"	"Men at Work"	"PG-13"	"['Action', 'Comedy', 'Crime']"	"https://m.media-amazon.com/images/M/MV5BODc3ZmI0NzAtYWFiZC00ZGIwLTk3NDUtZWUxYTUxODc2ZDM1XkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_.jpg"	"Two garbage men uncover a conspiracy involving illegal toxic waste dumping and decide to bring the whole operation down."	""	"55 gallon drum of haardous waste,illegal toxic waste dumping,sleeping on a beach,telescopic rifle,shooting a campaign poster"	"5.9"	"24602"
"5442"	"tt0103184"	"V.I. Warshawski"	"R"	"['Action', 'Comedy', 'Crime']"	"https://m.media-amazon.com/images/M/MV5BMDQzMmY2ZGQtZjg3Ny00NzE2LTk1ZDEtNmQzZTA4ZjRjODJkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg"	"A female PI babysitting for a boyfriend gets stuck with his daughter and the case of her murdered father."	""	"female stockinged feet,pantyhose,chicago illinois,f rated,father daughter relationship"	"4.9"	"5123"
"5443"	"tt0247444"	"Juwanna Mann"	"PG-13"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTYzNjE0NDQ0N15BMl5BanBnXkFtZTYwNjU1MDY3._V1_.jpg"	"A basketball star is booted out of the NBA when his on-court antics go too far, so he poses as a woman and joins the WUBA."	""	"two word title,2000s,male to female cross dressing,nba,national basketball association"	"4.7"	"6662"
"5444"	"tt0275847"	"Lilo &amp; Stitch"	"PG"	"['Animation', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTkwOTU5MTA2M15BMl5BanBnXkFtZTYwMjYyNTc3._V1_.jpg"	"A young and parentless girl adopts a &apos;dog&apos; from the local pound, completely unaware that it&apos;s supposedly a dangerous scientific experiment that&apos;s taken refuge on Earth and is now hiding from its creator and those who see it as a mena"	""	"hawaii,alien,alien friendship,sister sister relationship,experiment"	"7.3"	"183768"
"5445"	"tt0181689"	"Minority Report"	"PG-13"	"['Action', 'Crime', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BZTI3YzZjZjEtMDdjOC00OWVjLTk0YmYtYzI2MGMwZjFiMzBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder."	""	"year 2054,future noir,neo noir,washington d.c.,psychic"	"7.7"	"538051"
"5446"	"tt0252444"	"Rabbit-Proof Fence"	"PG"	"['Biography', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BZGZkY2QzOGItZDFiYy00MWI1LWFmMTctNzNjZDMzMDk5M2Y2XkEyXkFqcGdeQXVyNjU1MTEwMjI@._V1_.jpg"	"In 1931, three half-white, half-Aboriginal girls escape after being plucked from their houses to be trained as domestic staff, and set off on a journey across the Outback."	""	"stolen generation,australian aborigine,australian outback,australia,half caste"	"7.4"	"28599"
"5447"	"tt0286179"	"Sunshine State"	"PG-13"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BYzEwYTQ3OTMtODgzMS00N2EyLWE0ZGMtMThlNWMxOTYyNThhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg"	"A woman and her new husband returns to her hometown roots in coastal northern Florida, and must deal with family, business, and encroaching real estate development."	""	"reference to mother courage and her children,watching tv,reference to elektra,landscape architect,historic cemetery"	"6.8"	"4089"
"5448"	"tt0314166"	"Hey Arnold! The Movie"	"PG"	"['Animation', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BYjhlMTU0YWQtMjlkMi00MzI0LWJkYmMtNzVlMjMyYjY4ODJhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Arnold and company must recover a stolen document needed in order to prevent the neighborhood from being bulldozed."	""	"2d animation,hand drawn animation,traditional animation,based on cartoon,slimehouse"	"5.9"	"7249"
"5449"	"tt0280590"	"Mr. Deeds"	"PG-13"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTU3NTE3M2QtNWQ0MS00ZmRkLWIwNTMtOTA0ZGM5N2UwMWNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A sweet-natured, small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way."	""	"unknowing heir,sudden wealth,fish out of water,character name as title,liar revealed"	"5.8"	"142633"
"5450"	"tt0258273"	"Lovely &amp; Amazing"	"R"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BODViNWFlNzctOGNmZS00MGM2LWE1MGQtMzc3YWU1MjM0NzU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Self-esteem and insecurity are at the heart of this comedy about the relationship between a mother and her three confused daughters."	""	"handmade wallpaper,cigarette smoking,coma,watching tv,taxi"	"6.7"	"7269"
"5416"	"tt0298798"	"Cherish"	"R"	"['Comedy', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BMTU1MTI4MDI2OF5BMl5BanBnXkFtZTYwMDEyMjY3._V1_.jpg"	"After a martini-induced rampage, a fantasy-prone young woman is placed under house arrest."	""	"house arrest,timeframe 1980s,police,lonely man,outcast"	"6.6"	"2813"
"5417"	"tt0285441"	"Atanarjuat"	"R"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BNmIwMjRiMzgtYjM5NC00MTdlLWI2ZWMtNDQxOTAzZTJmNzMxXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg"	"The telling of an Inuit legend of an evil spirit causing strife in the community and one warrior&apos;s endurance and battle of its menace."	""	"inuit,foot chase,arctic,legend,canadian"	"7.5"	"6580"
"5418"	"tt0258463"	"The Bourne Identity"	"PG-13"	"['Action', 'Mystery', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BM2JkNGU0ZGMtZjVjNS00NjgyLWEyOWYtZmRmZGQyN2IxZjA2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg"	"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory."	""	"amnesia,secret past,money,assassin,dark past"	"7.9"	"536305"
"5419"	"tt0267913"	"Scooby-Doo"	"G"	"['Adventure', 'Comedy', 'Family']"	"https://m.media-amazon.com/images/M/MV5BMTg4MzMzMTY0OF5BMl5BanBnXkFtZTYwNzM3MTg2._V1_.jpg"	"After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on."	""	"good versus evil,strong female character,fart joke,island,amusement park"	"5.2"	"109348"
"5420"	"tt0245562"	"Windtalkers"	"R"	"['Action', 'Drama', 'War']"	"https://m.media-amazon.com/images/M/MV5BYWU3NmIzMmQtZjE2Mi00NDlkLWI2NDMtZWZmYjUxZWRiZDZiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Two U.S. Marines in World War II are assigned to protect Navajo Marines, who use their native language as an unbreakable radio cypher."	""	"navajo indian,year 1944,saipan,military,japanese army"	"6.1"	"68486"
"5421"	"tt0238924"	"The Dangerous Lives of Altar Boys"	"R"	"['Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BOTFiNzczYWUtNTVjNS00OTZlLTk1ZTktOTg0YmY4OWM0YjZlXkEyXkFqcGdeQXVyMjY4OTU1NTE@._V1_.jpg"	"A group of Catholic school friends, after being caught drawing an obscene comic book, plan a heist that will outdo their previous prank and make them local legends."	""	"glowing eye,nosebleed,watching tv,cartoon on tv,timeframe 1970s"	"6.9"	"13663"
"5422"	"tt0282768"	"The Emperor&apos;s New Clothes"	"PG"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMThkNjhhYWEtOTdhNi00ZDdkLTk0NjEtMzA2NDE1ODExY2FkXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg"	"During Napoleon&apos;s exile on St. Helena, some loyalists hire a look-alike to swap places with the deposed Emperor. While the impostor lives in luxury on the island, the real Napoleon returns to Paris in order to retake the throne."	""	"horse drawn carriage,horse carriage,melon campaign,dual identity,timeframe 1820s"	"6.9"	"2600"
"5423"	"tt0210065"	"Gangster No. 1"	"R"	"['Crime', 'Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BYjQyYWRmMDItZGE5MC00MzEyLWE1OTEtYjQ3YWM5NzZjOGFhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg"	"Chronicles the rise and fall of a prominent, and particularly ruthless English gangster."	""	"gangster,rise and fall,male full frontal nudity,sociopath,torture"	"6.7"	"13883"
"5424"	"tt0242508"	"Harvard Man"	"R"	"['Comedy', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMzNlYWYyYTMtMzE2Yy00YWM0LWJhOTctZjFjNTM4MWZmYjc1XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_.jpg"	"A basketball player strikes a deal with the mob to fix a basketball game."	""	"two word title,male objectification,nudity,male rear nudity,male frontal nudity"	"4.8"	"4406"
"5425"	"tt0244479"	"Tmavomodrý svet"	"R"	"['War', 'Drama', 'Action']"	"https://m.media-amazon.com/images/M/MV5BODk0YjZlYjgtNTM2Mi00YzM0LTkzMTItOGI5YjYzZTg2Zjk3L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_.jpg"	"The friendship of two men becomes tested when they both fall for the same woman."	""	"european history,pilot as protagonist,bailing out of an airplane,dog,airplane crashing into ocean"	"7.2"	"5806"
"5387"	"tt0278435"	"Enough"	"PG-13"	"['Crime', 'Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BZTViYzM3MWYtM2IzMC00NjMwLWE2ZDQtMTQ1YmE5NGE0MTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"After running away fails, a terrified woman empowers herself in order to battle her abusive husband."	""	"domestic violence,running away,escape,abusive husband,abusive relationship"	"5.7"	"43017"
"5388"	"tt0278504"	"Insomnia"	"R"	"['Drama', 'Mystery', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BYzlkZTEyYjUtMTY5NS00ZjU0LTk5OTYtM2M0ZDg1NmNjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn&apos;t set to investigate the methodical murder of a local teen."	""	"murder of a teenage girl,united states,detective,murder,police"	"7.2"	"289945"
"5389"	"tt0166813"	"Spirit: Stallion of the Cimarron"	"G"	"['Animation', 'Adventure', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTgyOTUzNDA1N15BMl5BanBnXkFtZTYwNjgwMDM3._V1_.jpg"	"A wild stallion is captured by humans and slowly loses the will to resist training, yet, throughout his struggles for freedom, the stallion refuses to let go of the hope of one day returning home to his herd."	""	"horse,animal capture,19th century,freedom,cowboy"	"7.2"	"73867"
"5390"	"tt0254199"	"CQ"	"R"	"['Comedy', 'Drama', 'Sci-Fi']"	"https://m.media-amazon.com/images/M/MV5BMjIyMzcyNDE4MV5BMl5BanBnXkFtZTcwMDgwNTIzNA@@._V1_.jpg"	"A young filmmaker in 1960s Paris juggles directing a cheesy sci-fi debacle, directing his own personal art film, coping with his crumbling relationship with his girlfriend, and realizing that he&apos;s infatuated with the sci-fi film&apos;s st"	""	"year 1969,fired,secret agent,re hiring,film production"	"6.2"	"4876"
"5391"	"tt0268690"	"Thirteen Conversations About One Thing"	"R"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BYThiMzQyYzUtNTQ4YS00ODNhLTk1N2EtOWFhZGM0NDFmMDE4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg"	"In New York City, the lives of a lawyer, an actuary, a house-cleaner, a professor and the people around them intersect as they ponder order and happiness in the face of life&apos;s cold unpredictability."	""	"happiness,professor,house cleaner,attorney,new york city"	"7.0"	"11077"
"5400"	"tt0164184"	"The Sum of All Fears"	"PG-13"	"['Action', 'Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BZmFiZDkyYWQtMGNkZi00YmZkLThjNzAtY2U1YTVmYmNlNThmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"CIA analyst Jack Ryan must stop the plans of a Neo-Nazi faction that threatens to induce a catastrophic conflict between the United States and Russia&apos;s President by detonating a nuclear weapon at a football game in Baltimore, Marylan"	""	"nuclear explosion,nuclear bomb,nuclear threat,atomic bomb,radiation sickness"	"6.4"	"114088"
"5401"	"tt0279493"	"Undercover Brother"	"PG-13"	"['Action', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTBjODAzZDItZGY5My00YWMyLWE5NDItZGUyNTI2MWZkYTUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"When &quot;The Man&quot; tries to derail a black candidate&apos;s presidential campaign, Undercover Brother and his fellow secret agents come to the rescue."	""	"2000s,presidential campaign,male protagonist,sexy girl,sexy woman"	"5.9"	"34765"
"5409"	"tt0105219"	"Rapid Fire"	"R"	"['Action', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BYTI1ZGEyMGYtZmFlNi00YjdmLTk2YjYtNjMxNDc2ZjM3ZDI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg"	"When student Jake Lo witnesses a killing, he finds himself caught between two feuding drug lords. Betrayed and set up by the federal agents, the only person he can trust is Ryan, a Chicago cop who reminds Jake of his deceased father."	""	"fbi federal bureau of investigation,female police officer,disney,20th century fox,timeframe 1990s"	"6.2"	"9372"
"5414"	"tt0280486"	"Bad Company"	"PG-13"	"['Action', 'Comedy', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMjE3MTA5MTcwNl5BMl5BanBnXkFtZTYwMDMwNzI3._V1_.jpg"	"When an Ivy League-educated C.I.A. Agent is killed during an operation, the secret agency recruits his twin brother (Chris Rock)."	""	"cia agent,panties,shower,duct tape over mouth,home invasion"	"5.6"	"47706"
"5415"	"tt0279778"	"Divine Secrets of the Ya-Ya Sisterhood"	"PG-13"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BMTc1MDEyOTgxNV5BMl5BanBnXkFtZTYwMjg3ODM3._V1_.jpg"	"After years of mother-daughter tension, Siddalee receives a scrapbook detailing the wild adventures of the &quot;Ya-Yas&quot;, her mother&apos;s girlhood friends."	""	"childhood memory,reconciliation,friendship between women,mother daughter relationship,dysfunctional family"	"6.0"	"19502"
"5357"	"tt0110157"	"Iron Will"	"PG"	"['Adventure', 'Family']"	"https://m.media-amazon.com/images/M/MV5BMDdmMDU4MDItOWU1Ni00MzRiLWEyMjAtOGZlMTZhNzFiNDI1XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_.jpg"	"A brave young man is thrust into adulthood as he and his courageous team of sled dogs embark on a grueling and treacherous cross-country marathon."	""	"whistling,underdog,snow adventure,timeframe 1910s,racing"	"6.6"	"8494"
"5358"	"tt0100196"	"Mountains of the Moon"	"R"	"['Adventure', 'Drama', 'History']"	"https://m.media-amazon.com/images/M/MV5BYTAxYzE1NzUtNzE1My00MmY3LTliYTktN2QwN2I3MDUzYjNiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg"	"The legendary true-story of Capt. Richard Francis Burton and Lt. John Hanning Speke&apos;s tumultuous expedition to find the source of the Nile river."	""	"gay,speared in the back,rifle,pistol,gun"	"7.2"	"3714"
"5361"	"tt0103247"	"White Fang"	"PG"	"['Adventure', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BY2VjZTkxYzYtMTQwZC00YWU1LWFlNWUtMDlhYWExMmFiY2RmXkEyXkFqcGdeQXVyNzA5MzkyOTM@._V1_.jpg"	"Jack London&apos;s classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him."	""	"based on novel,boy and his dog,owner dog relationship,wolf hybrid,wolf dog"	"6.7"	"20757"
"5363"	"tt0241760"	"The New Guy"	"PG-13"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BMzg4MDljNzYtNjNmNC00OThkLWIzMGEtZDc2Y2Y4MWZkNTc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A high school senior branded uncool in the ninth grade gets himself expelled so he changes his image to cool kid at the town&apos;s other high school."	""	"teenage boy,teenage girl,attempted escape,three word title,bass guitar"	"5.8"	"35492"
"5364"	"tt0250797"	"Unfaithful"	"R"	"['Drama', 'Romance', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BNWRkOTdjMjktZTViMy00ZTgyLTg3NzktODdiZDk1YTExOGFhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg"	"A New York suburban couple&apos;s marriage goes dangerously awry when the wife indulges in an adulterous fling."	""	"infidelity,erotic thriller,marital infidelity,adulterous wife,tryst"	"6.7"	"87738"
"5365"	"tt0239234"	"L&apos;Anglaise et le duc"	"PG-13"	"['Drama', 'History', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNmU0Y2VhNjEtMmIxMS00MzBiLTkwOTQtZWIxZWZkZDBiMTJlXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_.jpg"	"During the French Revolution, a Scottish aristocrat and her former lover, the Duke of Orleans, find themselves on opposite sides of the conflict."	""	"period drama,timeframe 1790s,timeframe 18th century,duke,revolution"	"6.8"	"2755"
"5377"	"tt0276751"	"About a Boy"	"PG-13"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTQ2Mzg4MDAzNV5BMl5BanBnXkFtZTgwMjcxNTYxMTE@._V1_.jpg"	"A cynical, immature young man is taught how to act like a grown-up by a little boy."	""	"single mother,bullying,dating,selfishness,supermarket"	"7.1"	"182027"
"5378"	"tt0121765"	"Star Wars: Episode II - Attack of the Clones"	"PG"	"['Action', 'Adventure', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BMDAzM2M0Y2UtZjRmZi00MzVlLTg4MjEtOTE3NzU5ZDVlMTU5XkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_.jpg"	"Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé Amidala, while Obi-Wan Kenobi investigates an assassination attempt on the senator and discovers a secret clone army crafted for the Jedi."	""	"clone wars,star wars,the force,part of trilogy,opening crawl"	"6.6"	"685125"
"5379"	"tt0247199"	"The Believer"	"R"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BYTg5NjRlY2EtOGE5ZC00NzlmLTg1Y2ItMTMyMTBkYjIyZDVmXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg"	"A young Jewish man develops a fiercely anti-Semitic philosophy. Based on the factual story of a K.K.K. member in the 1960s who was revealed to be Jewish by a New York Times reporter."	""	"skinhead,new york times,judaism,self loathing,new york city"	"7.1"	"38251"
"5380"	"tt0278500"	"The Importance of Being Earnest"	"PG"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTI1MTAxNDk0Nl5BMl5BanBnXkFtZTcwMDg2ODEyMQ@@._V1_.jpg"	"In 1890s London, two friends use the same pseudonym (&quot;Ernest&quot;) for their on-the-sly activities. Hilarity ensues."	""	"comedy of manners,period drama,false identity,brother,love"	"6.8"	"23288"
"5324"	"tt0282687"	"Life or Something Like It"	"PG-13"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTI3NjY5NTU3NV5BMl5BanBnXkFtZTYwMTcwNDU3._V1_.jpg"	"A reporter interviews a psychic, who tells her that she&apos;s going to die and her life is meaningless."	""	"homeless man,alternative reality,prophecy,life and death battle,superstition"	"5.8"	"25711"
"5325"	"tt0275309"	"Dogtown and Z-Boys"	"PG-13"	"['Documentary', 'Sport']"	"https://m.media-amazon.com/images/M/MV5BMTM4NTEwMTg5M15BMl5BanBnXkFtZTcwNzQ4NTgyMQ@@._V1_.jpg"	"Documentary about the pioneering 1970s Zephyr skating team."	""	"extreme sport,skateboarding,surfer,california,playground"	"7.6"	"12832"
"5328"	"tt0287645"	"Rain"	"TV-MA"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BYWY1NGViODAtY2IyZi00M2YyLTgzNzgtMzgwNzZhOTNjZWIyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg"	"Whilst on a family vacation on the Mahurangi Peninsula in New Zealand, 13-year-old Janey begins to realize that her parents&apos; marriage is on the rocks."	""	"vacation,marriage,photographer,summer,seaside"	"6.8"	"1599"
"5329"	"tt0235737"	"The Salton Sea"	"R"	"['Crime', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BZWM0ZjcyZmItMWUyNC00OTc1LWI2OWUtYzNmODUxYzI0NWI1XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg"	"After a tragic incident, a man drifts into a world populated by thugs and speed junkies."	""	"ephedrine,methedrine,stimulant,murder,male in a shower"	"7.0"	"30741"
"5337"	"tt0101701"	"Delirious"	"PG"	"['Comedy', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BMTA0NTcwMjAwMzdeQTJeQWpwZ15BbWU3MDg4MTA4MzQ@._V1_.jpg"	"A soap opera writer gets hit on the head and wakes up as a character in his own show."	""	"car accident,hospital,vinyl record,breaking a vinyl record,record collector"	"5.8"	"8601"
